time,energy_usage
2023-09-02 14:30,-0.06900000000018736
2023-09-02 14:45,-0.1150000000000091
2023-09-02 15:00,-0.02400000000000091
2023-09-02 15:15,-0.08399999999983265
2023-09-02 15:30,-0.00400000000070122
2023-09-02 15:45,0.07100000000025375
2023-09-02 16:00,0.02500000000009095
2023-09-02 16:15,0.08300000000008367
2023-09-02 16:30,0.07899999999995089
2023-09-02 16:45,0.08199999999999363
2023-09-02 17:00,0.019000000000005457
2023-09-02 17:15,0.06900000000007367
2023-09-02 17:30,0.03199999999992542
2023-09-02 17:45,0.031000000000062755
2023-09-02 18:00,0.032999999999901775
2023-09-02 18:15,0.04900000000009186
2023-09-02 18:30,0.028999999999996362
2023-09-02 18:45,0.03300000000001546
2023-09-02 19:00,0.01999999999998181
2023-09-02 19:15,-0.023000000000138243
2023-09-02 19:30,-0.02599999999983993
2023-09-02 19:45,-0.04100000000016735
2023-09-02 20:00,-0.06099999999969441
2023-09-02 20:15,-0.06000000000040018
2023-09-02 20:30,-0.04500000000007276
2023-09-02 20:45,-0.05999999999949068
2023-09-02 21:00,-0.042000000000371074
2023-09-02 21:15,-0.04899999999997817
2023-09-02 21:30,-0.07899999999972351
2023-09-02 21:45,-0.06599999999980355
2023-09-02 22:00,-0.06300000000010186
2023-09-02 22:15,-0.07900000000063301
2023-09-02 22:30,-0.04899999999997817
2023-09-02 22:45,-0.04699999999957072
2023-09-02 23:00,-0.05599999999958527
2023-09-02 23:15,-0.046000000000276486
2023-09-02 23:30,-0.056000000000494765
2023-09-02 23:45,-0.0819999999994252
2023-09-03 00:00,-0.06199999999989814
2023-09-03 00:15,-0.06600000000071304
2023-09-03 00:30,-0.06499999999959982
2023-09-03 00:45,-0.07300000000032014
2023-09-03 01:00,-0.0639999999993961
2023-09-03 01:15,-0.07300000000032014
2023-09-03 01:30,-0.06499999999959982
2023-09-03 01:45,-0.07800000000042928
2023-09-03 02:00,-0.0820000000003347
2023-09-03 02:15,-0.07600000000002183
2023-09-03 02:30,-0.054999999999381544
2023-09-03 02:45,-0.05900000000019645
2023-09-03 03:00,-0.04699999999957072
2023-09-03 03:15,-0.046000000000276486
2023-09-03 03:30,-0.06700000000000728
2023-09-03 03:45,-0.06900000000041473
2023-09-03 04:00,-0.06300000000010186
2023-09-03 04:15,-0.07699999999931606
2023-09-03 04:30,-0.052999999999883585
2023-09-03 04:45,-0.04700000000048021
2023-09-03 05:00,-0.05599999999958527
2023-09-03 05:15,-0.0500000000001819
2023-09-03 05:30,-0.056999999999789
2023-09-03 05:45,-0.07800000000042928
2023-09-03 06:00,-0.068000000000211
2023-09-03 06:15,-0.06499999999959982
2023-09-03 06:30,-0.05900000000019645
2023-09-03 06:45,-0.0500000000001819
2023-09-03 07:00,-0.04399999999986903
2023-09-03 07:15,-0.05400000000008731
2023-09-03 07:30,-0.05599999999958527
2023-09-03 07:45,-0.15300000000024738
2023-09-03 08:00,-0.027000000000043656
2023-09-03 08:15,-0.007999999999583451
2023-09-03 08:30,0.0019999999998390194
2023-09-03 08:45,0.031000000000062755
2023-09-03 09:00,0.05099999999993088
2023-09-03 09:15,0.08800000000007913
2023-09-03 09:30,0.1029999999999518
2023-09-03 09:45,0.19299999999998363
2023-09-03 10:00,0.18100000000004002
2023-09-03 10:15,0.2239999999999327
2023-09-03 10:30,0.29700000000002547
2023-09-03 10:45,0.3100000000000591
2023-09-03 11:00,0.2659999999999627
2023-09-03 11:15,0.33799999999996544
2023-09-03 11:30,0.3550000000000182
2023-09-03 11:45,0.33600000000001273
2023-09-03 12:00,0.1899999999998272
2023-09-03 12:15,0.2880000000000109
2023-09-03 12:30,0.26399999999955526
2023-09-03 12:45,-0.07899999999995089
2023-09-03 13:00,-0.09999999999934062
2023-09-03 13:15,-0.022000000000048203
2023-09-03 13:30,-0.6490000000004557
2023-09-03 13:45,0.01600000000030377
2023-09-03 14:00,0.15300000000002
2023-09-03 14:15,0.18299999999999272
2023-09-03 14:30,0.16699999999991633
2023-09-03 14:45,0.14200000000005275
2023-09-03 15:00,0.11400000000003274
2023-09-03 15:15,-0.04500000000052751
2023-09-03 15:30,0.04600000000004911
2023-09-03 15:45,0.0729999999998654
2023-09-03 16:00,0.1370000000000573
2023-09-03 16:15,0.13900000000001
2023-09-03 16:30,0.08799999999996544
2023-09-03 16:45,0.0060000000007676135
2023-09-03 17:00,-0.0430000000005748
2023-09-03 17:15,-0.05999999999971806
2023-09-03 17:30,-0.07199999999977535
2023-09-03 17:45,-0.08800000000042019
2023-09-03 18:00,0.04899999999997817
2023-09-03 18:15,-0.30599999999981264
2023-09-03 18:30,-0.524000000000342
2023-09-03 18:45,-0.19099999999980355
2023-09-03 19:00,-0.04899999999997817
2023-09-03 19:15,-0.09100000000034925
2023-09-03 19:30,-0.08299999999962893
2023-09-03 19:45,-0.11300000000028376
2023-09-03 20:00,-0.10099999999965803
2023-09-03 20:15,-0.20100000000002183
2023-09-03 20:30,-0.1499999999996362
2023-09-03 20:45,-0.15300000000024738
2023-09-03 21:00,-0.14400000000023283
2023-09-03 21:15,-0.11200000000008004
2023-09-03 21:30,-0.09900000000016007
2023-09-03 21:45,-0.10499999999956344
2023-09-03 22:00,-0.11599999999998545
2023-09-03 22:15,-0.13100000000031287
2023-09-03 22:30,-0.1390000000001237
2023-09-03 22:45,-0.1319999999996071
2023-09-03 23:00,-0.12700000000040745
2023-09-03 23:15,-0.12699999999949796
2023-09-03 23:30,-0.11700000000018917
2023-09-03 23:45,-0.10400000000026921
2023-09-04 00:00,-0.10499999999956344
2023-09-04 00:15,-0.09400000000005093
2023-09-04 00:30,-0.0820000000003347
2023-09-04 00:45,-0.09499999999934516
2023-09-04 01:00,-0.09000000000014552
2023-09-04 01:15,-0.0929999999998472
2023-09-04 01:30,-0.09900000000016007
2023-09-04 01:45,-0.08300000000053842
2023-09-04 02:00,-0.07200000000011642
2023-09-04 02:15,-0.08399999999983265
2023-09-04 02:30,-0.07099999999991269
2023-09-04 02:45,-0.09000000000014552
2023-09-04 03:00,-0.09699999999975262
2023-09-04 03:15,-0.0929999999998472
2023-09-04 03:30,-0.07200000000011642
2023-09-04 03:45,-0.06199999999989814
2023-09-04 04:00,-0.04399999999986903
2023-09-04 04:15,-0.056000000000494765
2023-09-04 04:30,-0.04899999999997817
2023-09-04 04:45,-0.058999999999286956
2023-09-04 05:00,-0.07600000000002183
2023-09-04 05:15,-0.06600000000071304
2023-09-04 05:30,-0.06499999999959982
2023-09-04 05:45,-0.06300000000010186
2023-09-04 06:00,-0.046000000000276486
2023-09-04 06:15,-0.04699999999957072
2023-09-04 06:30,-0.056000000000494765
2023-09-04 06:45,-0.0639999999993961
2023-09-04 07:00,-0.06700000000000728
2023-09-04 07:15,-0.04199999999946158
2023-09-04 07:30,-0.061000000000603904
2023-09-04 07:45,-0.08599999999978536
2023-09-04 08:00,-0.004000000000814907
2023-09-04 08:15,0.181999999999789
2023-09-04 08:30,0.25500000000010914
2023-09-04 08:45,0.2739999999998872
2023-09-04 09:00,0.2820000000001528
2023-09-04 09:15,0.27500000000009095
2023-09-04 09:30,0.3129999999996471
2023-09-04 09:45,0.3320000000003347
2023-09-04 10:00,0.34999999999990905
2023-09-04 10:15,0.31500000000005457
2023-09-04 10:30,0.3919999999998254
2023-09-04 10:45,0.38599999999996726
2023-09-04 11:00,0.41600000000016735
2023-09-04 11:15,0.29799999999977445
2023-09-04 11:30,0.3700000000003456
2023-09-04 11:45,0.3489999999997053
2023-09-04 12:00,0.38200000000006185
2023-09-04 12:15,-0.07599999999911233
2023-09-04 12:30,0.3489999999992506
2023-09-04 12:45,0.28099999999994907
2023-09-04 13:00,0.26099999999996726
2023-09-04 13:15,0.2600000000002183
2023-09-04 13:30,0.14000000000078217
2023-09-04 13:45,0.19000000000005457
2023-09-04 14:00,0.2179999999998472
2023-09-04 14:15,0.20299999999997453
2023-09-04 14:30,0.2300000000000182
2023-09-04 14:45,0.03699999999935244
2023-09-04 15:00,-0.09299999999893771
2023-09-04 15:15,0.042999999999665306
2023-09-04 15:30,0.18499999999994543
2023-09-04 15:45,0.09900000000061482
2023-09-04 16:00,0.050999999998566636
2023-09-04 16:15,0.12800000000015643
2023-09-04 16:30,0.06199999999989814
2023-09-04 16:45,-0.14999999999918145
2023-09-04 17:00,0.03099999999994907
2023-09-04 17:15,0.022999999999683496
2023-09-04 17:30,0.031000000000403816
2023-09-04 17:45,0.016999999999825377
2023-09-04 18:00,-0.016000000000076398
2023-09-04 18:15,-0.43000000000029104
2023-09-04 18:30,-0.5859999999993306
2023-09-04 18:45,-0.14400000000023283
2023-09-04 19:00,-0.042999999999665306
2023-09-04 19:15,-0.05100000000129512
2023-09-04 19:30,-0.2789999999986321
2023-09-04 19:45,-0.3930000000000291
2023-09-04 20:00,-0.3190000000013242
2023-09-04 20:15,-0.11599999999998545
2023-09-04 20:30,-0.1279999999987922
2023-09-04 20:45,-0.12200000000120781
2023-09-04 21:00,-0.14699999999902502
2023-09-04 21:15,-0.1540000000004511
2023-09-04 21:30,-0.1710000000002765
2023-09-04 21:45,-0.2999999999992724
2023-09-04 22:00,-0.34100000000034925
2023-09-04 22:15,-0.5979999999999563
2023-09-04 22:30,-0.521999999999025
2023-09-04 22:45,-0.43400000000110595
2023-09-04 23:00,-0.4470000000001164
2023-09-04 23:15,-0.15999999999985448
2023-09-04 23:30,-0.1710000000002765
2023-09-04 23:45,-0.1570000000001528
2023-09-05 00:00,-0.13400000000001455
2023-09-05 00:15,-0.12699999999949796
2023-09-05 00:30,-0.136000000000422
2023-09-05 00:45,-0.12399999999979627
2023-09-05 01:00,-0.14199999999982538
2023-09-05 01:15,-0.0860000000002401
2023-09-05 01:30,-0.08699999999953434
2023-09-05 01:45,-0.09100000000034925
2023-09-05 02:00,-0.06900000000041473
2023-09-05 02:15,-0.06300000000010186
2023-09-05 02:30,-0.056999999999789
2023-09-05 02:45,-0.03699999999935244
2023-09-05 03:00,-0.06500000000050932
2023-09-05 03:15,-0.06700000000000728
2023-09-05 03:30,-0.06099999999969441
2023-09-05 03:45,-0.06400000000030559
2023-09-05 04:00,-0.05199999999967986
2023-09-05 04:15,-0.037000000000261934
2023-09-05 04:30,-0.04899999999997817
2023-09-05 04:45,-0.04100000000016735
2023-09-05 05:00,-0.05400000000008731
2023-09-05 05:15,-0.06899999999950523
2023-09-05 05:30,-0.06000000000040018
2023-09-05 05:45,-0.057999999999992724
2023-09-05 06:00,-0.06300000000010186
2023-09-05 06:15,-0.04599999999936699
2023-09-05 06:30,-0.1540000000004511
2023-09-05 06:45,-0.056999999999789
2023-09-05 07:00,-0.06199999999989814
2023-09-05 07:15,-0.09699999999975262
2023-09-05 07:30,-0.14099999999962165
2023-09-05 07:45,0.04400000000032378
2023-09-05 08:00,0.1639999999997599
2023-09-05 08:15,0.22200000000020736
2023-09-05 08:30,0.27799999999979264
2023-09-05 08:45,0.28099999999994907
2023-09-05 09:00,0.3200000000001637
2023-09-05 09:15,0.3170000000000073
2023-09-05 09:30,0.3369999999999891
2023-09-05 09:45,0.34799999999995634
2023-09-05 10:00,0.3760000000002037
2023-09-05 10:15,0.3739999999997963
2023-09-05 10:30,0.4079999999999018
2023-09-05 10:45,0.387000000000171
2023-09-05 11:00,0.3949999999999818
2023-09-05 11:15,0.362999999999829
2023-09-05 11:30,0.3670000000001892
2023-09-05 11:45,0.32999999999992724
2023-09-05 12:00,-0.41300000000137516
2023-09-05 12:15,0.1570000000001528
2023-09-05 12:30,0.30999999999994543
2023-09-05 12:45,0.2880000000000109
2023-09-05 13:00,0.29399999999986903
2023-09-05 13:15,0.23800000000028376
2023-09-05 13:30,0.12099999999963984
2023-09-05 13:45,0.05400000000008731
2023-09-05 14:00,0.023000000000138243
2023-09-05 14:15,0.015000000000782165
2023-09-05 14:30,-0.016000000000076398
2023-09-05 14:45,-0.0950000000007094
2023-09-05 15:00,-0.27700000000004366
2023-09-05 15:15,0.0840000000002874
2023-09-05 15:30,-0.12399999999979627
2023-09-05 15:45,0.009000000000924047
2023-09-05 16:00,0.0029999999997016857
2023-09-05 16:15,-0.09100000000034925
2023-09-05 16:30,-0.07999999999992724
2023-09-05 16:45,-0.17699999999967986
2023-09-05 17:00,-0.7470000000012078
2023-09-05 17:15,-0.5509999999994761
2023-09-05 17:30,-0.36199999999917054
2023-09-05 17:45,-0.15900000000146974
2023-09-05 18:00,-0.16599999999925785
2023-09-05 18:15,-0.14799999999922875
2023-09-05 18:30,-0.0610000000015134
2023-09-05 18:45,-0.39099999999962165
2023-09-05 19:00,-0.15099999999983993
2023-09-05 19:15,-0.0930000000007567
2023-09-05 19:30,-0.0639999999984866
2023-09-05 19:45,-0.08500000000094587
2023-09-05 20:00,-0.08300000000053842
2023-09-05 20:15,-0.07699999999931606
2023-09-05 20:30,-0.06799999999930151
2023-09-05 20:45,-0.07800000000133878
2023-09-05 21:00,-0.07599999999911233
2023-09-05 21:15,-0.08400000000074215
2023-09-05 21:30,-0.12600000000020373
2023-09-05 21:45,-0.10599999999976717
2023-09-05 22:00,-0.11700000000018917
2023-09-05 22:15,-0.10399999999935972
2023-09-05 22:30,-0.12800000000061118
2023-09-05 22:45,-0.11199999999917054
2023-09-05 23:00,-0.15799999999944703
2023-09-05 23:15,-0.13700000000062573
2023-09-05 23:30,-0.12199999999938882
2023-09-05 23:45,-0.11499999999978172
2023-09-06 00:00,-0.10300000000006548
2023-09-06 00:15,-0.09400000000005093
2023-09-06 00:30,-0.11099999999987631
2023-09-06 00:45,-0.08100000000013097
2023-09-06 01:00,-0.04800000000068394
2023-09-06 01:15,-0.05099999999947613
2023-09-06 01:30,-0.0430000000005748
2023-09-06 01:45,-0.03699999999935244
2023-09-06 02:00,-0.06500000000050932
2023-09-06 02:15,-0.06199999999989814
2023-09-06 02:30,-0.06099999999969441
2023-09-06 02:45,-0.06599999999980355
2023-09-06 03:00,-0.06500000000050932
2023-09-06 03:15,-0.047999999999774445
2023-09-06 03:30,-0.04899999999997817
2023-09-06 03:45,-0.04500000000007276
2023-09-06 04:00,-0.03999999999996362
2023-09-06 04:15,-0.05500000000029104
2023-09-06 04:30,-0.07099999999991269
2023-09-06 04:45,-0.056999999999789
2023-09-06 05:00,-0.06599999999980355
2023-09-06 05:15,-0.06599999999980355
2023-09-06 05:30,-0.04899999999997817
2023-09-06 05:45,-0.037000000000261934
2023-09-06 06:00,-0.05400000000008731
2023-09-06 06:15,-0.03600000000005821
2023-09-06 06:30,-0.052999999999883585
2023-09-06 06:45,-0.06999999999970896
2023-09-06 07:00,-0.06000000000040018
2023-09-06 07:15,-0.04399999999986903
2023-09-06 07:30,0.0019999999990432116
2023-09-06 07:45,-0.07000000000016371
2023-09-06 08:00,0.057999999999992724
2023-09-06 08:15,0.11999999999989086
2023-09-06 08:30,-0.15299999999979264
2023-09-06 08:45,0.2159999999998945
2023-09-06 09:00,0.2090000000002874
2023-09-06 09:15,0.22100000000000364
2023-09-06 09:30,0.2699999999999818
2023-09-06 09:45,0.29700000000002547
2023-09-06 10:00,0.3329999999996289
2023-09-06 10:15,0.2630000000003747
2023-09-06 10:30,0.3170000000000073
2023-09-06 10:45,0.13600000000087675
2023-09-06 11:00,0.06599999999980355
2023-09-06 11:15,-0.04100000000016735
2023-09-06 11:30,0.16300000000001091
2023-09-06 11:45,0.31199999999989814
2023-09-06 12:00,0.30600000000004
2023-09-06 12:15,0.27300000000013824
2023-09-06 12:30,0.2849999999998545
2023-09-06 12:45,0.27700000000004366
2023-09-06 13:00,0.262000000000171
2023-09-06 13:15,0.19900000000006912
2023-09-06 13:30,0.19399999999995998
2023-09-06 13:45,0.1979999999998654
2023-09-06 14:00,0.11300000000073851
2023-09-06 14:15,0.1499999999996362
2023-09-06 14:30,0.14200000000028012
2023-09-06 14:45,0.10300000000006548
2023-09-06 15:00,0.04899999999997817
2023-09-06 15:15,-0.007000000001426088
2023-09-06 15:30,-0.10299999999870124
2023-09-06 15:45,-0.10900000000037835
2023-09-06 16:00,-0.11499999999978172
2023-09-06 16:15,-0.10200000000077125
2023-09-06 16:30,-0.12600000000020373
2023-09-06 16:45,-0.10299999999915599
2023-09-06 17:00,-0.2540000000008149
2023-09-06 17:15,-0.18000000000029104
2023-09-06 17:30,-0.5469999999986612
2023-09-06 17:45,-0.5300000000006548
2023-09-06 18:00,-0.1540000000004511
2023-09-06 18:15,-0.488999999999578
2023-09-06 18:30,-0.3330000000005384
2023-09-06 18:45,-0.14400000000023283
2023-09-06 19:00,-0.23599999999896681
2023-09-06 19:15,-0.1750000000010914
2023-09-06 19:30,-0.20799999999871943
2023-09-06 19:45,-0.2749999999996362
2023-09-06 20:00,-0.3210000000017317
2023-09-06 20:15,-0.30099999999947613
2023-09-06 20:30,-0.34900000000016007
2023-09-06 20:45,-0.20099999999911233
2023-09-06 21:00,-0.2290000000011787
2023-09-06 21:15,-0.17399999999906868
2023-09-06 21:30,-0.125
2023-09-06 21:45,-0.16699999999946158
2023-09-06 22:00,-0.16899999999986903
2023-09-06 22:15,-0.10800000000017462
2023-09-06 22:30,-0.09600000000136788
2023-09-06 22:45,-0.05400000000008731
2023-09-06 23:00,-0.03600000000005821
2023-09-06 23:15,-0.04500000000007276
2023-09-06 23:30,-0.06000000000040018
2023-09-06 23:45,-0.06299999999919237
2023-09-07 00:00,-0.07400000000052387
2023-09-07 00:15,-0.07099999999991269
2023-09-07 00:30,-0.06300000000010186
2023-09-07 00:45,-0.068000000000211
2023-09-07 01:00,-0.052999999999883585
2023-09-07 01:15,-0.04199999999946158
2023-09-07 01:30,-0.04800000000068394
2023-09-07 01:45,-0.04399999999986903
2023-09-07 02:00,-0.05199999999967986
2023-09-07 02:15,-0.06599999999980355
2023-09-07 02:30,-0.06599999999980355
2023-09-07 02:45,-0.056000000000494765
2023-09-07 03:00,-0.06599999999980355
2023-09-07 03:15,-0.06599999999980355
2023-09-07 03:30,-0.03900000000066939
2023-09-07 03:45,-0.042999999999665306
2023-09-07 04:00,-0.04899999999997817
2023-09-07 04:15,-0.037000000000261934
2023-09-07 04:30,-0.05900000000019645
2023-09-07 04:45,-0.06899999999950523
2023-09-07 05:00,-0.057999999999992724
2023-09-07 05:15,-0.057999999999992724
2023-09-07 05:30,-0.07200000000011642
2023-09-07 05:45,-0.04899999999997817
2023-09-07 06:00,-0.03799999999955617
2023-09-07 06:15,-0.051000000000385626
2023-09-07 06:30,-0.0500000000001819
2023-09-07 06:45,-0.046000000000276486
2023-09-07 07:00,-0.08299999999962893
2023-09-07 07:15,-0.0569999999988795
2023-09-07 07:30,-0.21500000000014552
2023-09-07 07:45,-0.017000000000280124
2023-09-07 08:00,0.06899999999995998
2023-09-07 08:15,0.17899999999963256
2023-09-07 08:30,0.22800000000006548
2023-09-07 08:45,0.20200000000022555
2023-09-07 09:00,0.16800000000012005
2023-09-07 09:15,0.2899999999999636
2023-09-07 09:30,0.2929999999996653
2023-09-07 09:45,0.3380000000001928
2023-09-07 10:00,0.3040000000000873
2023-09-07 10:15,-0.04099999999925785
2023-09-07 10:30,0.38400000000001455
2023-09-07 10:45,0.36300000000028376
2023-09-07 11:00,0.38999999999987267
2023-09-07 11:15,0.38200000000006185
2023-09-07 11:30,0.3669999999997344
2023-09-07 11:45,0.32100000000036744
2023-09-07 12:00,0.28599999999960346
2023-09-07 12:15,0.1770000000001346
2023-09-07 12:30,0.16600000000016735
2023-09-07 12:45,-0.04599999999982174
2023-09-07 13:00,0.08300000000008367
2023-09-07 13:15,0.1430000000000291
2023-09-07 13:30,0.2359999999998763
2023-09-07 13:45,0.2110000000002401
2023-09-07 14:00,0.19900000000006912
2023-09-07 14:15,0.17899999999963256
2023-09-07 14:30,0.1570000000001528
2023-09-07 14:45,0.11299999999982901
2023-09-07 15:00,0.10500000000001819
2023-09-07 15:15,0.06300000000010186
2023-09-07 15:30,-0.10600000000158616
2023-09-07 15:45,0.027000000000043656
2023-09-07 16:00,0.021000000000185537
2023-09-07 16:15,0.005000000001473381
2023-09-07 16:30,-0.02100000000109503
2023-09-07 16:45,-0.45099999999911233
2023-09-07 17:00,-0.3389999999999418
2023-09-07 17:15,-0.29399999999986903
2023-09-07 17:30,-0.5640000000003056
2023-09-07 17:45,-0.4639999999999418
2023-09-07 18:00,-0.13800000000082946
2023-09-07 18:15,-0.05799999999908323
2023-09-07 18:30,-0.20800000000053842
2023-09-07 18:45,-0.037000000000261934
2023-09-07 19:00,-0.03499999999985448
2023-09-07 19:15,-0.02299999999922875
2023-09-07 19:30,-0.04800000000068394
2023-09-07 19:45,-0.04700000000048021
2023-09-07 20:00,-0.052999999999883585
2023-09-07 20:15,-0.08499999999912689
2023-09-07 20:30,-0.09200000000055297
2023-09-07 20:45,-0.09399999999914144
2023-09-07 21:00,-0.11900000000059663
2023-09-07 21:15,-0.1890000000003056
2023-09-07 21:30,-0.09200000000055297
2023-09-07 21:45,-0.09999999999854481
2023-09-07 22:00,-0.07000000000152795
2023-09-07 22:15,-0.06999999999970896
2023-09-07 22:30,-0.04700000000048021
2023-09-07 22:45,-0.06599999999889405
2023-09-07 23:00,-0.07600000000093132
2023-09-07 23:15,-0.06000000000040018
2023-09-07 23:30,-0.0639999999993961
2023-09-07 23:45,-0.061000000000603904
2023-09-08 00:00,-0.05400000000008731
2023-09-08 00:15,-0.04599999999936699
2023-09-08 00:30,-0.03900000000066939
2023-09-08 00:45,-0.03499999999985448
