time,import_energy,export_energy,gas_usage
2023-09-01 22:30,0.12700000000040745,0.0,0.0
2023-09-01 22:45,0.13500000000021828,0.0,0.0
2023-09-01 23:00,0.10099999999874854,0.0,0.0
2023-09-01 23:15,0.11300000000028376,0.0,0.007000000000061846
2023-09-01 23:30,0.10300000000006548,0.0,0.0029999999997016857
2023-09-01 23:45,0.12600000000020373,0.0,0.0
2023-09-02 00:00,0.10999999999967258,0.0,0.003000000000156433
2023-09-02 00:15,0.09700000000066211,0.0,0.0
2023-09-02 00:30,0.09399999999914144,0.0,0.0
2023-09-02 00:45,0.10600000000067666,0.0,0.0
2023-09-02 01:00,0.0749999999998181,0.0,0.0
2023-09-02 01:15,0.08299999999962893,0.0,0.0
2023-09-02 01:30,0.08300000000053842,0.0,0.0039999999999054126
2023-09-02 01:45,0.07600000000002183,0.0,0.0
